5025,4,32.00,80.00,0.00,0.00,0.00,0,0
5027,4,32.00,0.00,0.00,4.00,4.00,0,0
5028,4,32.00,0.00,0.00,8.00,4.00,0,0
5029,4,32.00,0.00,0.00,12.00,4.00,0,0
5030,4,32.00,0.00,0.00,16.00,4.00,0,0
5032,4,32.00,0.00,0.00,20.00,4.00,0,0
5033,4,32.00,0.00,0.00,24.00,4.00,0,0
5034,4,32.00,0.00,0.00,28.00,4.00,0,0
5035,4,32.00,0.00,0.00,32.00,4.00,0,0
5036,4,32.00,0.00,0.00,36.00,4.00,0,0
5038,4,32.00,0.00,0.00,40.00,4.00,0,0
5039,4,32.00,0.00,0.00,44.00,4.00,0,0
5040,4,32.00,0.00,0.00,48.00,4.00,0,0
5047,4,32.00,0.00,0.00,52.00,4.00,0,0
5048,4,32.00,0.00,0.00,56.00,4.00,0,0
5049,4,32.00,0.00,0.00,60.00,4.00,0,0
5050,4,32.00,0.00,0.00,64.00,4.00,0,0
5052,4,32.00,0.00,0.00,68.00,4.00,0,0
5053,4,32.00,0.00,0.00,72.00,4.00,0,0
5054,4,32.00,0.00,0.00,76.00,4.00,0,0
5055,4,32.00,0.00,0.00,80.00,4.00,0,0
5057,4,32.00,0.00,0.00,84.00,4.00,0,0
5058,4,32.00,0.00,0.00,88.00,4.00,0,0
5059,4,32.00,0.00,0.00,92.00,4.00,0,0
5065,4,32.00,0.00,0.00,96.00,4.00,0,0
5067,4,32.00,0.00,0.00,100.00,4.00,0,0
5068,4,32.00,0.00,0.00,104.00,4.00,0,0
5069,4,32.00,0.00,0.00,108.00,4.00,0,0
5070,4,32.00,0.00,0.00,112.00,4.00,0,0
5072,4,32.00,0.00,0.00,116.00,4.00,0,0
5073,4,32.00,0.00,0.00,120.00,4.00,0,0
5074,4,32.00,0.00,0.00,124.00,4.00,0,0
5075,4,32.00,0.00,0.00,128.00,4.00,0,0
5077,4,32.00,0.00,0.00,132.00,4.00,0,0
5078,4,32.00,0.00,0.00,136.00,4.00,0,0
5084,4,32.00,0.00,0.00,140.00,4.00,0,0
5085,4,32.00,0.00,0.00,144.00,4.00,0,0
5087,4,32.00,0.00,0.00,148.00,4.00,0,0
5088,4,32.00,0.00,0.00,152.00,4.00,0,0
5089,4,32.00,0.00,0.00,156.00,4.00,0,0
5090,4,32.00,0.00,0.00,160.00,4.00,0,0
5092,4,32.00,0.00,0.00,164.00,4.00,0,0
5093,4,32.00,0.00,0.00,168.00,4.00,0,0
5094,4,32.00,0.00,0.00,172.00,4.00,0,0
5095,4,32.00,0.00,0.00,176.00,4.00,0,0
5102,4,32.00,0.00,0.00,180.00,4.00,0,0
5103,4,32.00,0.00,0.00,184.00,4.00,0,0
5104,4,32.00,0.00,0.00,188.00,4.00,0,0
5105,4,32.00,0.00,0.00,192.00,4.00,0,0
5107,4,32.00,0.00,0.00,196.00,4.00,0,0
5108,4,32.00,0.00,0.00,200.00,4.00,0,0
5109,4,32.00,0.00,0.00,204.00,4.00,0,0
5110,4,32.00,0.00,0.00,208.00,4.00,0,0
5112,4,32.00,0.00,0.00,212.00,4.00,0,0
5113,4,32.00,0.00,0.00,216.00,4.00,0,0
5119,4,32.00,0.00,0.00,220.00,4.00,0,0
5120,4,32.00,0.00,0.00,224.00,4.00,0,0
5122,4,32.00,0.00,0.00,228.00,4.00,0,0
5123,4,32.00,0.00,0.00,232.00,4.00,0,0
5124,4,32.00,0.00,0.00,236.00,4.00,0,0
5125,4,32.00,0.00,0.00,240.00,4.00,0,0
5127,4,32.00,0.00,0.00,244.00,4.00,0,0
5128,4,32.00,0.00,0.00,248.00,4.00,0,0
5129,4,32.00,0.00,0.00,252.00,4.00,0,0
5130,4,32.00,0.00,0.00,256.00,4.00,0,0
5132,4,32.00,0.00,0.00,260.00,4.00,0,0
5138,4,32.00,0.00,0.00,264.00,4.00,0,0
5139,4,32.00,0.00,0.00,268.00,4.00,0,0
5140,4,32.00,0.00,0.00,272.00,4.00,0,0
5142,4,32.00,0.00,0.00,276.00,4.00,0,0
5143,4,32.00,0.00,0.00,280.00,4.00,0,0
5144,4,32.00,0.00,0.00,284.00,4.00,0,0
5145,4,32.00,0.00,0.00,288.00,4.00,0,0
5147,4,32.00,0.00,0.00,292.00,4.00,0,0
5148,4,32.00,0.00,0.00,296.00,4.00,0,0
5149,4,32.00,0.00,0.00,300.00,4.00,0,0
5156,4,32.00,0.00,0.00,304.00,4.00,0,0
5157,4,32.00,0.00,0.00,308.00,4.00,0,0
5158,4,32.00,0.00,0.00,312.00,4.00,0,0
5159,4,32.00,0.00,0.00,316.00,4.00,0,0
5160,4,32.00,0.00,0.00,320.00,4.00,0,0
5162,4,32.00,0.00,0.00,324.00,4.00,0,0
5163,4,32.00,0.00,0.00,328.00,4.00,0,0
5164,4,32.00,0.00,0.00,332.00,4.00,0,0
5165,4,32.00,0.00,0.00,336.00,4.00,0,0
5167,4,32.00,0.00,0.00,340.00,4.00,0,0
5173,4,32.00,0.00,0.00,344.00,4.00,0,0
5174,4,32.00,0.00,0.00,348.00,4.00,0,0
5176,4,32.00,0.00,0.00,352.00,4.00,0,0
5177,4,32.00,0.00,0.00,356.00,4.00,0,0
5178,4,32.00,0.00,0.00,360.00,4.00,0,0
5179,4,32.00,0.00,0.00,364.00,4.00,0,0
5180,4,32.00,0.00,0.00,368.00,4.00,0,0
5182,4,32.00,0.00,0.00,372.00,4.00,0,0
5183,4,32.00,0.00,0.00,376.00,4.00,0,0
5184,4,32.00,0.00,0.00,380.00,4.00,0,0
5185,4,32.00,0.00,0.00,384.00,4.00,0,0
5192,4,32.00,0.00,0.00,388.00,4.00,0,0
5193,4,32.00,0.00,0.00,392.00,4.00,0,0
5194,4,32.00,0.00,0.00,396.00,4.00,0,0
5196,4,32.00,0.00,0.00,400.00,4.00,0,0
5197,4,32.00,0.00,0.00,404.00,4.00,0,0
5198,4,32.00,0.00,0.00,408.00,4.00,0,0
5199,4,32.00,0.00,0.00,412.00,4.00,0,0
5201,4,32.00,0.00,0.00,416.00,4.00,0,0
5202,4,32.00,0.00,0.00,420.00,4.00,0,0
5203,4,32.00,0.00,0.00,424.00,4.00,0,0
5209,4,32.00,0.00,0.00,428.00,4.00,0,0
5211,4,32.00,0.00,0.00,432.00,4.00,0,0
5212,4,32.00,0.00,0.00,436.00,4.00,0,0
5213,4,32.00,0.00,0.00,440.00,4.00,0,0
5214,4,32.00,0.00,0.00,444.00,4.00,0,0
5216,4,32.00,0.00,0.00,448.00,4.00,0,0
5217,4,32.00,0.00,0.00,452.00,4.00,0,0
5218,4,32.00,0.00,0.00,456.00,4.00,0,0
5219,4,32.00,0.00,0.00,460.00,4.00,0,0
5221,4,32.00,0.00,0.00,464.00,4.00,0,0
5227,4,32.00,0.00,0.00,468.00,4.00,0,0
5228,4,32.00,0.00,0.00,472.00,4.00,0,0
5229,4,32.00,0.00,0.00,476.00,4.00,0,0
5231,4,32.00,0.00,0.00,480.00,4.00,0,0
5232,4,32.00,0.00,0.00,484.00,4.00,0,0
5233,4,32.00,0.00,0.00,488.00,4.00,0,0
5234,4,32.00,0.00,0.00,492.00,4.00,0,0
5236,4,32.00,0.00,0.00,496.00,4.00,0,0
5237,4,32.00,0.00,0.00,500.00,4.00,0,0
5238,4,32.00,0.00,0.00,504.00,4.00,0,0
5239,4,32.00,0.00,0.00,508.00,4.00,0,0
5246,4,32.00,0.00,0.00,512.00,4.00,0,0
5247,4,32.00,0.00,0.00,516.00,4.00,0,0
5248,4,32.00,0.00,0.00,520.00,4.00,0,0
5249,4,32.00,0.00,0.00,524.00,4.00,0,0
5251,4,32.00,0.00,0.00,528.00,4.00,0,0
5252,4,32.00,0.00,0.00,532.00,4.00,0,0
5253,4,32.00,0.00,0.00,536.00,4.00,0,0
5254,4,32.00,0.00,0.00,540.00,4.00,0,0
5256,4,32.00,0.00,0.00,544.00,4.00,0,0
5257,4,32.00,0.00,0.00,548.00,4.00,0,0
5263,4,32.00,0.00,0.00,552.00,4.00,0,0
5264,4,32.00,0.00,0.00,556.00,4.00,0,0
5266,4,32.00,0.00,0.00,560.00,4.00,0,0
5267,4,32.00,0.00,0.00,564.00,4.00,0,0
5268,4,32.00,0.00,0.00,568.00,4.00,0,0
5269,4,32.00,0.00,0.00,572.00,4.00,0,0
5271,4,32.00,0.00,0.00,576.00,4.00,0,0
5272,4,32.00,0.00,0.00,580.00,4.00,0,0
5273,4,32.00,0.00,0.00,584.00,4.00,0,0
5274,4,32.00,0.00,0.00,588.00,4.00,0,0
5276,4,32.00,0.00,0.00,592.00,4.00,0,0
5282,4,32.00,0.00,0.00,596.00,4.00,0,0
5283,4,32.00,0.00,0.00,600.00,4.00,0,0
5284,4,32.00,0.00,0.00,604.00,4.00,0,0
5286,4,32.00,0.00,0.00,608.00,4.00,0,0
5287,4,32.00,0.00,0.00,612.00,4.00,0,0
5288,4,32.00,0.00,0.00,616.00,4.00,0,0
5289,4,32.00,0.00,0.00,620.00,4.00,0,0
5291,4,32.00,0.00,0.00,624.00,4.00,0,0
5292,4,32.00,0.00,0.00,628.00,4.00,0,0
5293,4,32.00,0.00,0.00,632.00,4.00,0,0
5300,4,32.00,0.00,0.00,636.00,4.00,0,0
5301,4,32.00,0.00,0.00,640.00,4.00,0,0
5302,4,32.00,0.00,0.00,644.00,4.00,0,0
5303,4,32.00,0.00,0.00,648.00,4.00,0,0
5304,4,32.00,0.00,0.00,652.00,4.00,0,0
5306,4,32.00,0.00,0.00,656.00,4.00,0,0
5307,4,32.00,0.00,0.00,660.00,4.00,0,0
5308,4,32.00,0.00,0.00,664.00,4.00,0,0
5309,4,32.00,0.00,0.00,668.00,4.00,0,0
5311,4,32.00,0.00,0.00,672.00,4.00,0,0
5317,4,32.00,0.00,0.00,676.00,4.00,0,0
5318,4,32.00,0.00,0.00,680.00,4.00,0,0
5320,4,32.00,0.00,0.00,684.00,4.00,0,0
5321,4,32.00,0.00,0.00,688.00,4.00,0,0
5322,4,32.00,0.00,0.00,692.00,4.00,0,0
5323,4,32.00,0.00,0.00,696.00,4.00,0,0
5324,4,32.00,0.00,0.00,700.00,4.00,0,0
5326,4,32.00,0.00,0.00,704.00,4.00,0,0
5327,4,32.00,0.00,0.00,708.00,4.00,0,0
5328,4,32.00,0.00,0.00,712.00,4.00,0,0
5329,4,32.00,0.00,0.00,716.00,4.00,0,0
5336,4,32.00,0.00,0.00,720.00,4.00,0,0
5337,4,32.00,0.00,0.00,724.00,4.00,0,0
5338,4,32.00,0.00,0.00,728.00,4.00,0,0
5340,4,32.00,0.00,0.00,732.00,4.00,0,0
5341,4,32.00,0.00,0.00,736.00,4.00,0,0
5342,4,32.00,0.00,0.00,740.00,4.00,0,0
5343,4,32.00,0.00,0.00,744.00,4.00,0,0
5344,4,32.00,0.00,0.00,748.00,4.00,0,0
5346,4,32.00,0.00,0.00,752.00,4.00,0,0
5347,4,32.00,0.00,0.00,756.00,4.00,0,0
5353,4,32.00,0.00,0.00,760.00,4.00,0,0
5355,4,32.00,0.00,0.00,764.00,4.00,0,0
5356,4,32.00,0.00,0.00,768.00,4.00,0,0
5357,4,32.00,0.00,0.00,772.00,4.00,0,0
5358,4,32.00,0.00,0.00,776.00,4.00,0,0
5360,4,32.00,0.00,0.00,780.00,4.00,0,0
5361,4,32.00,0.00,0.00,784.00,4.00,0,0
5362,4,32.00,0.00,0.00,788.00,4.00,0,0
5363,4,32.00,0.00,0.00,792.00,4.00,0,0
5365,4,32.00,0.00,0.00,796.00,4.00,0,0
5371,4,32.00,0.00,0.00,800.00,4.00,0,0
5372,4,32.00,0.00,0.00,804.00,4.00,0,0
5373,4,32.00,0.00,0.00,808.00,4.00,0,0
5375,4,32.00,0.00,0.00,812.00,4.00,0,0
5376,4,32.00,0.00,0.00,816.00,4.00,0,0
5377,4,32.00,0.00,0.00,820.00,4.00,0,0
5378,4,32.00,0.00,0.00,824.00,4.00,0,0
5380,4,32.00,0.00,0.00,828.00,4.00,0,0
5381,4,32.00,0.00,0.00,832.00,4.00,0,0
5382,4,32.00,0.00,0.00,836.00,4.00,0,0
5383,4,32.00,0.00,0.00,840.00,4.00,0,0
5390,4,32.00,0.00,0.00,844.00,4.00,0,0
5391,4,32.00,0.00,0.00,848.00,4.00,0,0
5392,4,32.00,0.00,0.00,852.00,4.00,0,0
5393,4,32.00,0.00,0.00,856.00,4.00,0,0
5395,4,32.00,0.00,0.00,860.00,4.00,0,0
5396,4,32.00,0.00,0.00,864.00,4.00,0,0
5397,4,32.00,0.00,0.00,868.00,4.00,0,0
5398,4,32.00,0.00,0.00,872.00,4.00,0,0
5400,4,32.00,0.00,0.00,876.00,4.00,0,0
5401,4,32.00,0.00,0.00,880.00,4.00,0,0
5407,4,32.00,0.00,0.00,884.00,4.00,0,0
5408,4,32.00,0.00,0.00,888.00,4.00,0,0
5410,4,32.00,0.00,0.00,892.00,4.00,0,0
5411,4,32.00,0.00,0.00,896.00,4.00,0,0
5412,4,32.00,0.00,0.00,900.00,4.00,0,0
5413,4,32.00,0.00,0.00,904.00,4.00,0,0
5415,4,32.00,0.00,0.00,908.00,4.00,0,0
5416,4,32.00,0.00,0.00,912.00,4.00,0,0
5417,4,32.00,0.00,0.00,916.00,4.00,0,0
5418,4,32.00,0.00,0.00,920.00,4.00,0,0
5425,4,32.00,0.00,0.00,924.00,4.00,0,0
5426,4,32.00,0.00,0.00,928.00,4.00,0,0
5427,4,32.00,0.00,0.00,932.00,4.00,0,0
5428,4,32.00,0.00,0.00,936.00,4.00,0,0
5430,4,32.00,0.00,0.00,940.00,4.00,0,0
5431,4,32.00,0.00,0.00,944.00,4.00,0,0
5432,4,32.00,0.00,0.00,948.00,4.00,0,0
5433,4,32.00,0.00,0.00,952.00,4.00,0,0
5435,4,32.00,0.00,0.00,956.00,4.00,0,0
5436,4,32.00,0.00,0.00,960.00,4.00,0,0
5437,4,32.00,0.00,0.00,964.00,4.00,0,0
5444,4,32.00,0.00,0.00,968.00,4.00,0,0
5445,4,32.00,0.00,0.00,972.00,4.00,0,0
5446,4,32.00,0.00,0.00,976.00,4.00,0,0
5447,4,32.00,0.00,0.00,980.00,4.00,0,0
5448,4,32.00,0.00,0.00,984.00,4.00,0,0
5450,4,32.00,0.00,0.00,988.00,4.00,0,0
5451,4,32.00,0.00,0.00,992.00,4.00,0,0
5452,4,32.00,0.00,0.00,996.00,4.00,0,0
5453,4,32.00,0.00,0.00,1000.00,4.00,0,0
5455,4,32.00,0.00,0.00,1004.00,4.00,0,0
5461,4,32.00,0.00,0.00,1008.00,4.00,0,0
5462,4,32.00,0.00,0.00,1012.00,4.00,0,0
5464,4,32.00,0.00,0.00,1016.00,4.00,0,0
5465,4,32.00,0.00,0.00,1020.00,4.00,0,0
5466,4,32.00,0.00,0.00,1024.00,4.00,0,0
5467,4,32.00,0.00,0.00,1028.00,4.00,0,0
5468,4,32.00,0.00,0.00,1032.00,4.00,0,0
5470,4,32.00,0.00,0.00,1036.00,4.00,0,0
5471,4,32.00,0.00,0.00,1040.00,4.00,0,0
5477,4,32.00,0.00,0.00,1044.00,4.00,0,0
5479,4,32.00,0.00,0.00,1048.00,4.00,0,0
5480,4,32.00,0.00,0.00,1052.00,4.00,0,0
5481,4,32.00,0.00,0.00,1056.00,4.00,0,0
5482,4,32.00,0.00,0.00,1060.00,4.00,0,0
5484,4,32.00,0.00,0.00,1064.00,4.00,0,0
5485,4,32.00,0.00,0.00,1068.00,4.00,0,0
5486,4,32.00,0.00,0.00,1072.00,4.00,0,0
5487,4,32.00,0.00,0.00,1076.00,4.00,0,0
5489,4,32.00,0.00,0.00,1080.00,4.00,0,0
5495,4,32.00,0.00,0.00,1084.00,4.00,0,0
5496,4,32.00,0.00,0.00,1088.00,4.00,0,0
5497,4,32.00,0.00,0.00,1092.00,4.00,0,0
5499,4,32.00,0.00,0.00,1096.00,4.00,0,0
5500,4,32.00,0.00,0.00,1100.00,4.00,0,0
5501,4,32.00,0.00,0.00,1104.00,4.00,0,0
5502,4,32.00,0.00,0.00,1108.00,4.00,0,0
5504,4,32.00,0.00,0.00,1112.00,4.00,0,0
5505,4,32.00,0.00,0.00,1116.00,4.00,0,0
5511,4,32.00,0.00,0.00,1120.00,4.00,0,0
5512,4,32.00,0.00,0.00,1124.00,4.00,0,0
5514,4,32.00,0.00,0.00,1128.00,4.00,0,0
5515,4,32.00,0.00,0.00,1132.00,4.00,0,0
5516,4,32.00,0.00,0.00,1136.00,4.00,0,0
5517,4,32.00,0.00,0.00,1140.00,4.00,0,0
5519,4,32.00,0.00,0.00,1144.00,4.00,0,0
5520,4,32.00,0.00,0.00,1148.00,4.00,0,0
5521,4,32.00,0.00,0.00,1152.00,4.00,0,0
5522,4,32.00,0.00,0.00,1156.00,4.00,0,0
5529,4,32.00,0.00,0.00,1160.00,4.00,0,0
5530,4,32.00,0.00,0.00,1164.00,4.00,0,0
5531,4,32.00,0.00,0.00,1168.00,4.00,0,0
5532,4,32.00,0.00,0.00,1172.00,4.00,0,0
5534,4,32.00,0.00,0.00,1176.00,4.00,0,0
5535,4,32.00,0.00,0.00,1180.00,4.00,0,0
5536,4,32.00,0.00,0.00,1184.00,4.00,0,0
5537,4,32.00,0.00,0.00,1188.00,4.00,0,0
5539,4,32.00,0.00,0.00,1192.00,4.00,0,0
5540,4,32.00,0.00,0.00,1196.00,4.00,0,0
5546,4,32.00,0.00,0.00,1200.00,4.00,0,0
5547,4,32.00,0.00,0.00,1204.00,4.00,0,0
5549,4,32.00,0.00,0.00,1208.00,4.00,0,0
5550,4,32.00,0.00,0.00,1212.00,4.00,0,0
5551,4,32.00,0.00,0.00,1216.00,4.00,0,0
5552,4,32.00,0.00,0.00,1220.00,4.00,0,0
5554,4,32.00,0.00,0.00,1224.00,4.00,0,0
5555,4,32.00,0.00,0.00,1228.00,4.00,0,0
5556,4,32.00,0.00,0.00,1232.00,4.00,0,0
5563,4,32.00,0.00,0.00,1236.00,4.00,0,0
5564,4,32.00,0.00,0.00,1240.00,4.00,0,0
5565,4,32.00,0.00,0.00,1244.00,4.00,0,0
5566,4,32.00,0.00,0.00,1248.00,4.00,0,0
5567,4,32.00,0.00,0.00,1252.00,4.00,0,0
5569,4,32.00,0.00,0.00,1256.00,4.00,0,0
5570,4,32.00,0.00,0.00,1260.00,4.00,0,0
5571,4,32.00,0.00,0.00,1264.00,4.00,0,0
5572,4,32.00,0.00,0.00,1268.00,4.00,0,0
5579,4,32.00,0.00,0.00,1272.00,4.00,0,0
5580,4,32.00,0.00,0.00,1276.00,4.00,0,0
5581,4,32.00,0.00,0.00,1280.00,4.00,0,0
5583,4,32.00,0.00,0.00,1284.00,4.00,0,0
5584,4,32.00,0.00,0.00,1288.00,4.00,0,0
5585,4,32.00,0.00,0.00,1292.00,4.00,0,0
5586,4,32.00,0.00,0.00,1296.00,4.00,0,0
5587,4,32.00,0.00,0.00,1300.00,4.00,0,0
5589,4,32.00,0.00,0.00,1304.00,4.00,0,0
5590,4,32.00,0.00,0.00,1308.00,4.00,0,0
5596,4,32.00,0.00,0.00,1312.00,4.00,0,0
5598,4,32.00,0.00,0.00,1316.00,4.00,0,0
5599,4,32.00,0.00,0.00,1320.00,4.00,0,0
5600,4,32.00,0.00,0.00,1324.00,4.00,0,0
5601,4,32.00,0.00,0.00,1328.00,4.00,0,0
5603,4,32.00,0.00,0.00,1332.00,4.00,0,0
5604,4,32.00,0.00,0.00,1336.00,4.00,0,0
5605,4,32.00,0.00,0.00,1340.00,4.00,0,0
5606,4,32.00,0.00,0.00,1344.00,4.00,0,0
5613,4,32.00,0.00,0.00,1348.00,4.00,0,0
5614,4,32.00,0.00,0.00,1352.00,4.00,0,0
5615,4,32.00,0.00,0.00,1356.00,4.00,0,0
5616,4,32.00,0.00,0.00,1360.00,4.00,0,0
5618,4,32.00,0.00,0.00,1364.00,4.00,0,0
5619,4,32.00,0.00,0.00,1368.00,4.00,0,0
5620,4,32.00,0.00,0.00,1372.00,4.00,0,0
5621,4,32.00,0.00,0.00,1376.00,4.00,0,0
5623,4,32.00,0.00,0.00,1380.00,4.00,0,0
5624,4,32.00,0.00,0.00,1384.00,4.00,0,0
5630,4,32.00,0.00,0.00,1388.00,4.00,0,0
5631,4,32.00,0.00,0.00,1392.00,4.00,0,0
5633,4,32.00,0.00,0.00,1396.00,4.00,0,0
5634,4,32.00,0.00,0.00,1400.00,4.00,0,0
5635,4,32.00,0.00,0.00,1404.00,4.00,0,0
5636,4,32.00,0.00,0.00,1408.00,4.00,0,0
5638,4,32.00,0.00,0.00,1412.00,4.00,0,0
5639,4,32.00,0.00,0.00,1416.00,4.00,0,0
5640,4,32.00,0.00,0.00,1420.00,4.00,0,0
5646,4,32.00,0.00,0.00,1424.00,4.00,0,0
5648,4,32.00,0.00,0.00,1428.00,4.00,0,0
5649,4,32.00,0.00,0.00,1432.00,4.00,0,0
5650,4,32.00,0.00,0.00,1436.00,4.00,0,0
5651,4,32.00,0.00,0.00,1440.00,4.00,0,0
5653,4,32.00,0.00,0.00,1444.00,4.00,0,0
5654,4,32.00,0.00,0.00,1448.00,4.00,0,0
5655,4,32.00,0.00,0.00,1452.00,4.00,0,0
5656,4,32.00,0.00,0.00,1456.00,4.00,0,0
5658,4,32.00,0.00,0.00,1460.00,4.00,0,0
5664,4,32.00,0.00,0.00,1464.00,4.00,0,0
5665,4,32.00,0.00,0.00,1468.00,4.00,0,0
5666,4,32.00,0.00,0.00,1472.00,4.00,0,0
5668,4,32.00,0.00,0.00,1476.00,4.00,0,0
5669,4,32.00,0.00,0.00,1480.00,4.00,0,0
5670,4,32.00,0.00,0.00,1484.00,4.00,0,0
5671,4,32.00,0.00,0.00,1488.00,4.00,0,0
5673,4,32.00,0.00,0.00,1492.00,4.00,0,0
5674,4,32.00,0.00,0.00,1496.00,4.00,0,0
5675,4,32.00,0.00,0.00,1500.00,4.00,0,0
5681,4,32.00,0.00,0.00,1504.00,4.00,0,0
5683,4,32.00,0.00,0.00,1508.00,4.00,0,0
5684,4,32.00,0.00,0.00,1512.00,4.00,0,0
5685,4,32.00,0.00,0.00,1516.00,4.00,0,0
5686,4,32.00,0.00,0.00,1520.00,4.00,0,0
5688,4,32.00,0.00,0.00,1524.00,4.00,0,0
5689,4,32.00,0.00,0.00,1528.00,4.00,0,0
5690,4,32.00,0.00,0.00,1532.00,4.00,0,0
5691,4,32.00,0.00,0.00,1536.00,4.00,0,0
5698,4,32.00,0.00,0.00,1540.00,4.00,0,0
5699,4,32.00,0.00,0.00,1544.00,4.00,0,0
5700,4,32.00,0.00,0.00,1548.00,4.00,0,0
5701,4,32.00,0.00,0.00,1552.00,4.00,0,0
5703,4,32.00,0.00,0.00,1556.00,4.00,0,0
5704,4,32.00,0.00,0.00,1560.00,4.00,0,0
5705,4,32.00,0.00,0.00,1564.00,4.00,0,0
5706,4,32.00,0.00,0.00,1568.00,4.00,0,0
5708,4,32.00,0.00,0.00,1572.00,4.00,0,0
5709,4,32.00,0.00,0.00,1576.00,4.00,0,0
5715,4,32.00,0.00,0.00,1580.00,4.00,0,0
